id,description,title,repin_count,text
188658671887672701,"The best in beauty and skincare essentials are coming straight to your inbox with our curated edit of beloved brands and fresh products. From gifting ideas and holiday makeup to effective tools, we’ve got you covered!",Beauty New Arrivals,11,"Beauty New Arrivals. The best in beauty and skincare essentials are coming straight to your inbox with our curated edit of beloved brands and fresh products. From gifting ideas and holiday makeup to effective tools, we’ve got you covered!"
188658671887667957,"If you want the crème de la crème of gift picks, ask Harper’s BAZAAR Accessories Director Miguel Enamorado. From luxurious fragrances that leave an everlasting impression to modern classic staples like bomber jackets and tie-dye cardigans, you’ll want to keep these ideas for yourself.",Editors Picks,31,"Editors Picks. If you want the crème de la crème of gift picks, ask Harper’s BAZAAR Accessories Director Miguel Enamorado. From luxurious fragrances that leave an everlasting impression to modern classic staples like bomber jackets and tie-dye cardigans, you’ll want to keep these ideas for yourself."
188658671887664109,"As we welcome another month, prepare for the upcoming celebrations, and countdown to the New Year, our cover serves as the ultimate reminder that more is more and nothing beats exceptional quality. Classic shapes, stunning designs, luxe materials—shop the season’s best!",Shop The November Issue,1,"Shop The November Issue. As we welcome another month, prepare for the upcoming celebrations, and countdown to the New Year, our cover serves as the ultimate reminder that more is more and nothing beats exceptional quality. Classic shapes, stunning designs, luxe materials—shop the season’s best!"
188658671887660322,"Carolina K has been committed to creating sustainably made products while supporting artisans across Latin America. Discover beautifully handmade dresses, quilted coats, printed blouses, and more special must-haves.",Shop Carolina K,6,"Shop Carolina K. Carolina K has been committed to creating sustainably made products while supporting artisans across Latin America. Discover beautifully handmade dresses, quilted coats, printed blouses, and more special must-haves."
188658671887655912,"Inspired by the women in her family, Undra Celeste started her namesake label to empower and encourage women to take up space. Her interpretation of modern workwear is bold, fun, and makes dressing up for the office and the weekend one and the same. The tribal dot is a brand signature, as are the incredibly soft yarns and flattering fits.",Undra Cleste,0,"Undra Cleste. Inspired by the women in her family, Undra Celeste started her namesake label to empower and encourage women to take up space. Her interpretation of modern workwear is bold, fun, and makes dressing up for the office and the weekend one and the same. The tribal dot is a brand signature, as are the incredibly soft yarns and flattering fits."
188658671887651018,From long to short styles you'll find the perfect trench for Fall!,Get A Head Start And Shop Statement Trench Coats:,7,Get A Head Start And Shop Statement Trench Coats:. From long to short styles you'll find the perfect trench for Fall!
188658671887651017,You can't go wrong with a staple pair of denim jeans to elevate any look this fall.,Shop The Perfect New Fall Denim:,18,Shop The Perfect New Fall Denim:. You can't go wrong with a staple pair of denim jeans to elevate any look this fall.
188658671887650735,"It's officially party season! Become the best dressed everything with our collection of unforgettable dresses, head-turning shoes, glittering bags, chic hair accessories, and more. There's something for everyone, so whether you're more minimal or full-blast glam, you'll find the perfect pieces!",Holiday Dressing,13,"Holiday Dressing. It's officially party season! Become the best dressed everything with our collection of unforgettable dresses, head-turning shoes, glittering bags, chic hair accessories, and more. There's something for everyone, so whether you're more minimal or full-blast glam, you'll find the perfect pieces!"
47639708551448030, ,Next Chapter,0,Next Chapter.
47639708551448016,An elegant and lightweight coupette cocktail glass from BOBO. Volume: 17 cl Rim thick(thin)ness: 0.4-0.8 mm Height: 14 cm Weight: Approximately 50 g,Boobette cocktail glass from BOBO,0,Boobette cocktail glass from BOBO. An elegant and lightweight coupette cocktail glass from BOBO. Volume: 17 cl Rim thick(thin)ness: 0.4-0.8 mm Height: 14 cm Weight: Approximately 50 g
47639708551443508,Navy Sibem wool and cashmere-blend sweater | THE ROW | NET-A-PORTER,,0, Navy Sibem wool and cashmere-blend sweater | THE ROW | NET-A-PORTER
47639708551443505,"An inspiring typographic poster with the quote ""Don't call it a dream. Call it a plan."" in yellow capital letters. Get into action and fulfil your dream!  The poster has a printed white margin that frames the design.","Call It a Plan Poster (8.3"" x 11.8"")",1,"Call It a Plan Poster (8.3"" x 11.8""). An inspiring typographic poster with the quote ""Don't call it a dream. Call it a plan."" in yellow capital letters. Get into action and fulfil your dream!  The poster has a printed white margin that frames the design."
47639708551443433, ,Just do it,0,Just do it.
47639708551430971,Arzneiehrenpreis,,0, Arzneiehrenpreis
47639708551430949,THE ROW Eglitta boyfriend jeans | NET-A-PORTER,,0, THE ROW Eglitta boyfriend jeans | NET-A-PORTER
47639708551430897, ,Focus Poster (21x30 cm - 8 ¼ x 11 ¾ in),0,Focus Poster (21x30 cm - 8 ¼ x 11 ¾ in).
47639708551430893,Abstract Botanical Flowers Poster Digital Download Wall Print - Etsy Canada,,0, Abstract Botanical Flowers Poster Digital Download Wall Print - Etsy Canada
91620173664412142,"Modern garden vibes made this Maui wedding one for the books! With all-white fashion and adorable details to match the breathtaking venue's natural features, this wedding was sheer perfection! See the link in our bio for an even deeper look!",https://www.stylemepretty.com/2023/12/29/a-maui-destination-wedding-with-modern-garden-vibes/,0,"https://www.stylemepretty.com/2023/12/29/a-maui-destination-wedding-with-modern-garden-vibes/. Modern garden vibes made this Maui wedding one for the books! With all-white fashion and adorable details to match the breathtaking venue's natural features, this wedding was sheer perfection! See the link in our bio for an even deeper look!"
91620173664412141,"Modern garden vibes made this Maui wedding one for the books! With all-white fashion and adorable details to match the breathtaking venue's natural features, this wedding was sheer perfection! See the link in our bio for an even deeper look!",https://www.stylemepretty.com/2023/12/29/a-maui-destination-wedding-with-modern-garden-vibes/,2,"https://www.stylemepretty.com/2023/12/29/a-maui-destination-wedding-with-modern-garden-vibes/. Modern garden vibes made this Maui wedding one for the books! With all-white fashion and adorable details to match the breathtaking venue's natural features, this wedding was sheer perfection! See the link in our bio for an even deeper look!"
91620173664412137,"Modern garden vibes made this Maui wedding one for the books! With all-white fashion and adorable details to match the breathtaking venue's natural features, this wedding was sheer perfection! See the link in our bio for an even deeper look!",https://www.stylemepretty.com/2023/12/29/a-maui-destination-wedding-with-modern-garden-vibes/,1,"https://www.stylemepretty.com/2023/12/29/a-maui-destination-wedding-with-modern-garden-vibes/. Modern garden vibes made this Maui wedding one for the books! With all-white fashion and adorable details to match the breathtaking venue's natural features, this wedding was sheer perfection! See the link in our bio for an even deeper look!"
91620173664412136,"Modern garden vibes made this Maui wedding one for the books! With all-white fashion and adorable details to match the breathtaking venue's natural features, this wedding was sheer perfection! See the link in our bio for an even deeper look!",https://www.stylemepretty.com/2023/12/29/a-maui-destination-wedding-with-modern-garden-vibes/,2,"https://www.stylemepretty.com/2023/12/29/a-maui-destination-wedding-with-modern-garden-vibes/. Modern garden vibes made this Maui wedding one for the books! With all-white fashion and adorable details to match the breathtaking venue's natural features, this wedding was sheer perfection! See the link in our bio for an even deeper look!"
91620173664412131,"Modern garden vibes made this Maui wedding one for the books! With all-white fashion and adorable details to match the breathtaking venue's natural features, this wedding was sheer perfection! See the link in our bio for an even deeper look!",https://www.stylemepretty.com/2023/12/29/a-maui-destination-wedding-with-modern-garden-vibes/,1,"https://www.stylemepretty.com/2023/12/29/a-maui-destination-wedding-with-modern-garden-vibes/. Modern garden vibes made this Maui wedding one for the books! With all-white fashion and adorable details to match the breathtaking venue's natural features, this wedding was sheer perfection! See the link in our bio for an even deeper look!"
